time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
51.345,10.12074115,0.27870019,0.09183374,-16.26463836,1.96930211,-19.54038039,12.98344596,-9.48091629,-1.69495384,-60.35506261,-16.87876026,-14.561344
51.35,9.64197355,0.11048861,-0.05900312,-16.09170843,2.03325182,-19.29859494,13.56375005,-9.28088137,-1.74536323,-60.4890394,-16.09464434,-14.36512359
51.355,9.17092184,-0.06488141,-0.18517559,-15.90871296,2.07472614,-19.04511159,14.11838554,-9.07367826,-1.83599391,-60.51532936,-15.3117825,-14.16418621
51.36,8.70847883,-0.25151191,-0.26595135,-15.71251861,2.08436455,-18.80846397,14.64608414,-8.85386755,-1.97367043,-60.43174051,-14.54119523,-13.9924938
51.365,8.25138678,-0.43636493,-0.38234583,-15.51587965,2.11613497,-18.50977361,15.14423345,-8.65060558,-2.14559666,-60.24516911,-13.77921667,-13.71438907
51.37,7.80878435,-0.63243105,-0.42142988,-15.31328691,2.11181517,-18.23756432,15.62125862,-8.42853973,-2.34822524,-59.9570562,-13.04619599,-13.4957762
51.375,7.37365975,-0.82821595,-0.46282487,-15.11120415,2.11166411,-17.93635527,16.06436603,-8.21833801,-2.59461784,-59.56625342,-12.34476402,-13.23079518
51.38,6.94810209,-1.02778367,-0.47737891,-14.91076536,2.10818733,-17.62776169,16.47840857,-8.00927515,-2.87158433,-59.07659049,-11.68232036,-12.95891818
51.385,6.53232791,-1.22602499,-0.46947321,-14.70936004,2.09494498,-17.31731925,16.86622783,-7.80583983,-3.17375414,-58.49458268,-11.07268516,-12.69689479
51.39,6.12716707,-1.42676119,-0.43366466,-14.51545555,2.07704484,-17.01003251,17.22225147,-7.60667186,-3.50738603,-57.81734851,-10.51010066,-12.44004767
51.395,5.73000077,-1.62888035,-0.36736083,-14.32338348,2.05826819,-16.70167216,17.54710406,-7.41099792,-3.86609847,-57.05128038,-9.99798384,-12.18785565
51.4,5.34295061,-1.82969323,-0.27859623,-14.13650668,2.03455714,-16.40371979,17.84284756,-7.22214638,-4.2484427,-56.19934543,-9.53890065,-11.95308361
51.405,4.96527849,-2.02814609,-0.16668199,-13.95495513,2.00853414,-16.11802841,18.11000425,-7.0406833,-4.65046251,-55.26609749,-9.13301596,-11.73599448
51.41,4.59776112,-2.22142678,-0.03395452,-13.77915248,1.97633696,-15.84654336,18.35090506,-6.86765023,-5.06471005,-54.25500932,-8.77675473,-11.54113941
51.415,4.23756246,-2.41137657,0.12379775,-13.60876716,1.94661868,-15.59079314,18.56299791,-6.70094303,-5.4920873,-53.16962663,-8.46895145,-11.36447199
51.42,3.88630188,-2.59387088,0.29839968,-13.44387348,1.91418816,-15.35563663,18.75133241,-6.54320657,-5.92376029,-52.0154254,-8.20626106,-11.21300482
51.425,3.54250672,-2.76699531,0.49112351,-13.28289191,1.88174735,-15.14232217,18.91672169,-6.39393221,-6.35542619,-50.7963514,-7.98491301,-11.08612972
51.43,3.20536968,-2.93209824,0.70195181,-13.12788944,1.85313137,-14.95435797,19.05802563,-6.25308465,-6.78747561,-49.5157898,-7.80054772,-10.9826106
51.435,2.8792712,-3.08431026,0.91622761,-12.97805916,1.82115386,-14.79560271,19.18457181,-6.12365897,-7.21180114,-48.1792645,-7.64608357,-10.90551257
51.44,2.5571017,-3.22262517,1.14637457,-12.83008317,1.79138697,-14.66278946,19.29153965,-6.00441238,-7.62418276,-46.7902075,-7.51875802,-10.85397043
51.445,2.24706822,-3.34879843,1.37757985,-12.68929322,1.76763041,-14.5659715,19.38656527,-5.89484914,-8.02543364,-45.35216992,-7.41250163,-10.82382981
51.45,1.94250569,-3.45747848,1.61545554,-12.54947183,1.74528007,-14.49796592,19.46785711,-5.79741979,-8.40656024,-43.86884003,-7.32223402,-10.81877025
51.455,1.64560022,-3.5508457,1.85500025,-12.41240541,1.72911666,-14.4639553,19.53942203,-5.71046964,-8.76892646,-42.34387831,-7.24371669,-10.83523717
51.46,1.35596357,-3.62654405,2.09465327,-12.27714716,1.71893249,-14.46289168,19.60277536,-5.6351866,-9.10756537,-40.78023011,-7.17237276,-10.87301976
51.465,1.0739382,-3.68339418,2.33063303,-12.14287705,1.71431669,-14.49339434,19.66095397,-5.57198892,-9.41854502,-39.18127863,-7.10298999,-10.93087988
51.47,0.79758467,-3.72106417,2.56352521,-12.00954615,1.71782877,-14.55650168,19.7126133,-5.52148707,-9.70210315,-37.54910995,-7.03358316,-11.00775879
51.475,0.52785858,-3.73905147,2.78963228,-11.87604069,1.72975411,-14.64992792,19.76160863,-5.48363616,-9.95496818,-35.88667092,-6.95981513,-11.10197798
51.48,0.28117173,-3.73600491,2.97535221,-11.74085127,1.72455259,-14.7348861,19.83259252,-5.45518269,-10.15560297,-34.20315443,-6.82359727,-11.22561738
51.485,0.01959837,-3.72116493,3.21232847,-11.61262593,1.79055247,-14.90831631,19.86368419,-5.44128861,-10.36575706,-32.47840533,-6.76214626,-11.35107046
51.49,-0.23555764,-3.6773595,3.40721028,-11.47559859,1.83226368,-15.07497043,19.9068389,-5.44412744,-10.51577362,-30.73750183,-6.64700186,-11.49869775
51.495,-0.48855021,-3.61541356,3.60538789,-11.34193725,1.91304197,-15.28400226,19.94249516,-5.45982118,-10.63983836,-28.97016758,-6.55623381,-11.64760413
51.5,-0.7366954,-3.53327529,3.7811617,-11.20367116,1.98767155,-15.4932647,19.98098446,-5.48965259,-10.72426592,-27.18288149,-6.44313435,-11.80767944
51.505,-0.97934703,-3.42639466,3.95218686,-11.07212786,2.10085575,-15.7274784,20.01628358,-5.53897901,-10.77321019,-25.3781304,-6.31991187,-11.98233414
51.51,-1.22591147,-3.30401694,4.11588259,-10.93143238,2.2106417,-15.96738199,20.04427788,-5.60225065,-10.79884209,-23.55232452,-6.21050952,-12.16173054
51.515,-1.46715196,-3.15407895,4.25812933,-10.79494102,2.34986125,-16.2102038,20.07464873,-5.68792623,-10.78201137,-21.71764396,-6.0890694,-12.34078553
51.52,-1.70852182,-2.98364748,4.39194874,-10.65719259,2.50474599,-16.45117027,20.10085461,-5.7934279,-10.73812324,-19.87302881,-5.97312038,-12.52366634
51.525,-1.96828294,-2.807182,4.52398918,-10.50518135,2.60417567,-16.72045687,20.09959916,-5.91083487,-10.69496626,-18.01151873,-5.897713,-12.7523147
51.53,-2.21459853,-2.59221867,4.64134448,-10.36749137,2.79718369,-16.96445222,20.11649818,-6.06069807,-10.59239268,-16.16917061,-5.7890496,-12.95273952
51.535,-2.46375468,-2.35663623,4.75644201,-10.23329861,3.0067436,-17.1994367,20.12677249,-6.23363776,-10.4633532,-14.33811451,-5.69793476,-13.15994906
51.54,-2.7139004,-2.0954602,4.85639458,-10.10285926,3.25200219,-17.41574761,20.13839685,-6.43699685,-10.31873342,-12.53536464,-5.61092495,-13.35394766
51.545,-2.95267209,-1.82238205,4.95867223,-9.98829445,3.56845738,-17.60844187,20.15943311,-6.65618636,-10.15445819,-10.76692339,-5.52643037,-13.47002773
51.55,-3.23099476,-1.50847292,5.05537883,-9.85196749,3.79683772,-17.79877328,20.15221708,-6.92431187,-9.96482793,-9.04361481,-5.48066242,-13.7412954
51.555,-3.48251897,-1.20522749,5.16133125,-9.74850361,4.15411185,-17.97487123,20.16739081,-7.18881501,-9.78236234,-7.37717046,-5.44022767,-13.84118669
51.56,-3.7664934,-0.85758937,5.24588874,-9.62730154,4.43479985,-18.10660321,20.16970153,-7.50366683,-9.56006331,-5.7812834,-5.41061042,-14.08824106
51.565,-4.04358907,-0.51977007,5.34129386,-9.52692991,4.77888391,-18.2290175,20.18164656,-7.81699819,-9.33415983,-4.25868538,-5.41525731,-14.2719773
51.57,-4.32329289,-0.18211218,5.43263142,-9.43826107,5.14413973,-18.3175352,20.19933482,-8.14102213,-9.1146927,-2.82201735,-5.4277052,-14.43056621
51.575,-4.60859596,0.15096849,5.52449391,-9.36106894,5.52567953,-18.37271588,20.22113828,-8.4697369,-8.89192361,-1.47768163,-5.45981437,-14.58366182
51.58,-4.89838303,0.47191287,5.61508346,-9.2977822,5.92171535,-18.39480635,20.24738149,-8.79621412,-8.67249443,-0.23216112,-5.5127276,-14.72817546
51.585,-5.18304779,0.75990594,5.72511605,-9.26242007,6.34544514,-18.44050204,20.27842076,-9.10056603,-8.48714134,0.91219493,-5.59454566,-14.78124306
51.59,-5.48887479,1.03437134,5.77091346,-9.22132378,6.79026646,-18.29426825,20.31382362,-9.39197793,-8.22010729,1.94683426,-5.7338712,-15.07743228
51.595,-5.78737161,1.29236668,5.87419378,-9.20633321,7.17785755,-18.24872918,20.35428624,-9.68719399,-8.05645305,2.86118373,-5.82015799,-15.12605107
51.6,-6.09056694,1.50798303,5.96645686,-9.21368053,7.59460029,-18.13649819,20.39413971,-9.9457899,-7.88184665,3.66398961,-5.95801755,-15.228921
51.605,-6.39487555,1.67485151,6.04889005,-9.24451869,8.0259846,-17.9683403,20.43550505,-10.16232845,-7.71096137,4.35135177,-6.13811677,-15.34891497
51.61,-6.69672397,1.79784777,6.12820147,-9.2972558,8.43791015,-17.79520319,20.48253097,-10.34083168,-7.57195385,4.91925465,-6.33895824,-15.43794034
51.615,-6.99786061,1.87053623,6.20411219,-9.37603269,8.84501492,-17.58228881,20.52964689,-10.47594202,-7.44589929,5.36883374,-6.57237566,-15.52777543
51.62,-7.29429634,1.89095031,6.27522953,-9.48281204,9.22595161,-17.34930732,20.57994481,-10.56153385,-7.34234787,5.70072425,-6.83019412,-15.60558677
51.625,-7.58592873,1.85515143,6.33324061,-9.6167183,9.5896058,-17.09556122,20.63387522,-10.59768485,-7.25176966,5.9109014,-7.11966409,-15.67495224
51.63,-7.860041,1.77620186,6.39055925,-9.79473601,9.9005024,-16.85114576,20.69224208,-10.59211975,-7.1876776,6.01127861,-7.43602955,-15.72001995
51.635,-8.14491638,1.62843227,6.41174659,-9.97496362,10.20413456,-16.55688783,20.75882119,-10.51467795,-7.11765197,5.98420393,-7.75625616,-15.78699615
51.64,-8.39671077,1.44867931,6.4584577,-10.2080592,10.41966226,-16.29863762,20.83789033,-10.41065365,-7.08725818,5.85272544,-8.12307937,-15.81576397
51.645,-8.63885122,1.21840641,6.48142231,-10.47109673,10.59533085,-16.03122139,20.92435338,-10.25341608,-7.05938214,5.61376108,-8.50417655,-15.84556863
51.65,-8.86677032,0.94357837,6.48678405,-10.77383621,10.72767549,-15.74498184,21.01747621,-10.04974472,-7.03671983,5.26920318,-8.89879598,-15.8812122
51.655,-9.07347809,0.63172445,6.48390183,-11.1151158,10.79390797,-15.46770638,21.12441249,-9.80625871,-7.02067008,4.82829772,-9.30544015,-15.90861274
51.66,-9.25843521,0.28250287,6.462146,-11.49983141,10.80394226,-15.18602657,21.24218169,-9.52115682,-7.00884559,4.29389587,-9.72762357,-15.93699297
51.665,-9.43764102,-0.10110758,6.40381977,-11.93297354,10.80954598,-14.83982511,21.35211686,-9.19906733,-6.99402344,3.67481923,-10.16404889,-16.00325941
51.67,-9.55883467,-0.50473978,6.36425448,-12.39997257,10.63159179,-14.61942409,21.51252019,-8.84551937,-6.97962841,2.9772227,-10.57718475,-15.9962751
51.675,-9.66082342,-0.94211148,6.29408275,-12.92198199,10.43196035,-14.34902941,21.66927349,-8.45660184,-6.97101913,2.21152702,-10.99600936,-16.02820625
51.68,-9.7482696,-1.39817571,6.1785853,-13.49948204,10.2190915,-14.01782732,21.82100415,-8.04356335,-6.95732405,1.38213162,-11.41715156,-16.10661264
51.685,-9.78565801,-1.85579588,6.08725867,-14.11865892,9.83177142,-13.78755411,22.00401142,-7.61512938,-6.91785083,0.50272129,-11.76782928,-16.11308022
51.69,-9.79379402,-2.3288588,5.95996655,-14.796057,9.40869507,-13.52437225,22.18794843,-7.16599836,-6.88418148,-0.42145639,-12.10317362,-16.15433316
51.695,-9.77020284,-2.80535261,5.8129647,-15.52882545,8.91408137,-13.2553324,22.37408469,-6.7044211,-6.83611815,-1.3786335,-12.39594798,-16.203213
51.7,-9.71091125,-3.28307216,5.64561275,-16.31834808,8.34113268,-12.98469279,22.56216527,-6.2321787,-6.776426,-2.36161776,-12.63781042,-16.25591991
51.705,-9.61564394,-3.75626253,5.45407184,-17.16403277,7.69636138,-12.70722094,22.74995384,-5.75484162,-6.70660598,-3.36144925,-12.82596236,-16.31782028
51.71,-9.48517205,-4.22011109,5.25622594,-18.07034637,6.96131206,-12.43738113,22.92692917,-5.27807117,-6.61533444,-4.3641296,-12.93752543,-16.36960993
51.715,-9.31555805,-4.68066064,5.03330753,-19.0338337,6.16193425,-12.16398368,23.10009203,-4.79531276,-6.51737178,-5.3687157,-12.98988214,-16.42804546
51.72,-9.10860082,-5.12819721,4.79605564,-20.0596595,5.28375491,-11.88804804,23.25543407,-4.31816563,-6.40258536,-6.35876474,-12.96445068,-16.48448168
51.725,-8.86457567,-5.56267123,4.53841431,-21.14375948,4.33976006,-11.60828993,23.39591969,-3.84744337,-6.27919136,-7.33567331,-12.86885558,-16.54294473
51.73,-8.58191716,-5.99001401,4.26644844,-22.27967588,3.32911332,-11.32926539,23.52335691,-3.37547867,-6.14336419,-8.29404211,-12.70000484,-16.59923416
51.735,-8.26133338,-6.40410145,3.98738418,-23.47767288,2.25556091,-11.04848732,23.6211287,-2.91368678,-5.98920007,-9.21598229,-12.45465606,-16.65278293
51.74,-7.90206818,-6.80616938,3.6925086,-24.73258738,1.12734719,-10.77099198,23.69384938,-2.46128491,-5.82904699,-10.10271795,-12.13849888,-16.70462593
51.745,-7.50647656,-7.19534469,3.39099007,-26.03891568,-0.04845852,-10.49699565,23.73980104,-2.01847012,-5.66202523,-10.95297963,-11.75539245,-16.75553883
51.75,-7.07031729,-7.58167092,3.07673829,-27.39612337,-1.26180528,-10.24051399,23.76238415,-1.58528999,-5.48696369,-11.76965163,-11.31285439,-16.79897569
51.755,-6.59820878,-7.95471973,2.76394961,-28.79918466,-2.507024,-9.99465306,23.75228192,-1.16281725,-5.30684731,-12.53354457,-10.81100335,-16.84290057
51.76,-6.0591753,-8.2828985,2.44852503,-30.24620252,-3.80117216,-9.79381173,23.75415996,-0.79017713,-5.12706213,-13.27906455,-10.23377655,-16.85426867
51.765,-5.54110723,-8.66987851,2.14370788,-31.72956437,-5.04955229,-9.56483324,23.6476871,-0.37050635,-4.94999892,-13.93164751,-9.65747378,-16.92329251
51.77,-4.97002218,-9.03365031,1.83731823,-33.24544114,-6.31450921,-9.38682121,23.53776548,0.02063868,-4.77332899,-14.55015519,-9.03519371,-16.97379675
51.775,-4.33675778,-9.34901627,1.55602147,-34.788691,-7.59136349,-9.27516851,23.43375088,0.35464326,-4.60508438,-15.14195769,-8.35343718,-16.99297999
51.78,-3.72174438,-9.72258853,1.27274524,-36.35231219,-8.78266338,-9.13640883,23.2374945,0.73660326,-4.44102647,-15.64524408,-7.70460404,-17.07326797
51.785,-3.06070969,-10.07743636,1.01322243,-37.93004777,-9.9505986,-9.06856432,23.03011142,1.09038912,-4.27727729,-16.10620037,-7.03432245,-17.13931033
51.79,-2.3623048,-10.41414401,0.76918284,-39.51409479,-11.07261862,-9.06627637,22.81120635,1.41481752,-4.13958312,-16.53167646,-6.35369275,-17.19722404
51.795,-1.64309483,-10.74666094,0.55364307,-41.09602498,-12.1233082,-9.10443234,22.55701714,1.72778677,-4.0044786,-16.89988364,-5.67996782,-17.26284423
51.8,-0.8975976,-11.05773549,0.3605583,-42.67053172,-13.09993571,-9.19679987,22.28415611,2.0076997,-3.89997135,-17.23120183,-5.01276027,-17.33357132
51.805,-0.1102469,-11.3395074,0.22292231,-44.22794496,-14.0098868,-9.37188528,22.00048511,2.25395696,-3.79921677,-17.51223636,-4.34946376,-17.38282052
51.81,0.63054848,-11.6705474,0.05662083,-45.75368334,-14.76498834,-9.52176683,21.63193739,2.54888539,-3.68189781,-17.71734905,-3.75586304,-17.48632159
51.815,1.4249562,-11.95923137,-0.06213787,-47.25272618,-15.46093483,-9.7949285,21.28018049,2.79321106,-3.61414939,-17.89751869,-3.18545236,-17.56484352
51.82,2.23799088,-12.21995357,-0.15544905,-48.7102862,-16.06068037,-10.12420587,20.917127,3.00375896,-3.57656143,-18.04697494,-2.64004395,-17.6382425
51.825,3.05157663,-12.45932901,-0.22276744,-50.11766885,-16.54224386,-10.48765327,20.52205024,3.19763822,-3.53583647,-18.14311497,-2.13386529,-17.71396611
51.83,3.87641522,-12.67050396,-0.26590501,-51.47159151,-16.92090299,-10.90266822,20.11400664,3.36219559,-3.52129604,-18.20612964,-1.67498797,-17.78328694
51.835,4.69669041,-12.86309136,-0.29157969,-52.75721835,-17.18269856,-11.35461032,19.67499901,3.51783711,-3.49620394,-18.21069019,-1.25093543,-17.85479198
51.84,5.52876831,-13.01864766,-0.30340311,-53.98163432,-17.35285994,-11.84996583,19.23853601,3.63421139,-3.52257156,-18.20676458,-0.8793209,-17.91790556
51.845,6.35453939,-13.15069911,-0.30173065,-55.12418816,-17.40825761,-12.37748838,18.77654637,3.7389312,-3.53659206,-18.14574195,-0.54365343,-17.9760325
51.85,7.17182724,-13.25353174,-0.2953129,-56.18534787,-17.35978548,-12.92315389,18.29951467,3.81900747,-3.55967348,-18.05756154,-0.25549892,-18.02725763
51.855,7.99638242,-13.31264306,-0.27242882,-57.16876892,-17.23355075,-13.48870659,17.82875639,3.86260948,-3.6265888,-17.95833031,-0.01236621,-18.06682146
51.86,8.80060563,-13.35556733,-0.26506015,-58.05267885,-16.9999972,-14.06629781,17.33451707,3.89973525,-3.6678819,-17.81001776,0.19331739,-18.09603579
51.865,9.58675338,-13.35901982,-0.26509778,-58.84435816,-16.67095186,-14.63645925,16.83310479,3.90782002,-3.71707255,-17.64868393,0.35984636,-18.12106503
51.87,10.37297379,-13.33310623,-0.25550026,-59.53899611,-16.28690963,-15.2110431,16.33300541,3.89384197,-3.78706556,-17.46218047,0.48868554,-18.1274495
51.875,11.15053117,-13.28044644,-0.25370304,-60.12803169,-15.84189531,-15.77896543,15.83119414,3.85895709,-3.86835322,-17.24686124,0.58935678,-18.11725942
51.88,11.84257924,-13.20024044,-0.31597915,-60.60047874,-15.29838349,-16.26835321,15.28139672,3.80456243,-3.91324722,-17.01555696,0.64694266,-18.12676082
51.885,12.63634688,-13.09318186,-0.30280214,-60.99174513,-14.77642412,-16.82550022,14.81507499,3.73203512,-4.02830506,-16.77092769,0.70293329,-18.06866382
51.89,13.30184066,-12.97958374,-0.39366198,-61.2567953,-14.16569128,-17.29393078,14.27444934,3.65606351,-4.07244817,-16.51136119,0.70574297,-18.04990452
51.895,13.97216741,-12.84177373,-0.48225191,-61.42079019,-13.53755911,-17.74706966,13.75489117,3.56203166,-4.12391404,-16.24329186,0.6930302,-18.01161712
51.9,14.63106022,-12.68284811,-0.57926749,-61.47802878,-12.90049928,-18.16574939,13.24661573,3.45148637,-4.18556617,-15.96528006,0.66602362,-17.95781891
51.905,15.27017001,-12.50927885,-0.69366944,-61.4261793,-12.26411352,-18.54190413,12.74502293,3.33049892,-4.24486809,-15.67458312,0.62702708,-17.89179825
51.91,15.90131384,-12.272443,-0.83176012,-61.26976867,-11.59146564,-18.79361377,12.27685629,3.14925148,-4.29202329,-15.40228039,0.62279427,-17.76282098
51.915,16.47619244,-12.07242492,-1.01173182,-61.00775818,-10.94704139,-19.05156539,11.78475033,3.00047104,-4.32637053,-15.11369483,0.58031527,-17.65176102
51.92,17.01273187,-11.85915789,-1.21890739,-60.64122698,-10.32382161,-19.26120702,11.29213086,2.83850752,-4.34596373,-14.82657185,0.52637645,-17.54557271
51.925,17.54362174,-11.67459148,-1.40072323,-60.19431169,-9.75870368,-19.50873996,10.80445234,2.71211303,-4.3870035,-14.52664484,0.43609861,-17.46291184
51.93,17.98049602,-11.40770086,-1.7142399,-59.60742811,-9.17583449,-19.5461221,10.31629563,2.48533375,-4.33754421,-14.25589714,0.40719345,-17.33289956
51.935,18.40129331,-11.18222528,-2.00135584,-58.9523061,-8.64615793,-19.62592236,9.82201538,2.30608658,-4.28908579,-13.97214112,0.3529104,-17.20069034
51.94,18.78738275,-10.96172336,-2.30444214,-58.19967614,-8.17529575,-19.68408575,9.33456799,2.12771162,-4.23859713,-13.69975291,0.2951554,-17.08066649
51.945,19.14197364,-10.73893095,-2.63966351,-57.36334387,-7.75131347,-19.72126536,8.85653699,1.93983417,-4.1844705,-13.43374862,0.23254522,-16.96367815
51.95,19.43581178,-10.52272455,-2.98267912,-56.44422365,-7.37607603,-19.73700216,8.35427133,1.76134038,-4.07732175,-13.17075159,0.20616524,-16.83738799
51.955,19.73325165,-10.29910746,-3.32893853,-55.44840137,-7.06029807,-19.74063495,7.88944226,1.57316546,-3.9775756,-12.91722242,0.14153648,-16.72424545
51.96,19.9809,-10.09187851,-3.69860566,-54.37731702,-6.7884933,-19.74341323,7.41697073,1.39415109,-3.85946607,-12.67573929,0.09754966,-16.6091972
51.965,20.20122787,-9.89137964,-4.06939267,-53.23727186,-6.5648609,-19.74537012,6.95145002,1.22015461,-3.73416219,-12.44471588,0.05708291,-16.49971213
51.97,20.39307147,-9.69784232,-4.44153018,-52.03161533,-6.38235702,-19.75165228,6.49277938,1.05150008,-3.5974519,-12.22604722,0.0205815,-16.39314401
51.975,20.54643945,-9.52016952,-4.81197628,-50.76481738,-6.23867405,-19.77679013,6.0283356,0.89638986,-3.45756667,-12.01951886,0.0030023,-16.29291353
51.98,20.70388524,-9.33775373,-5.17140355,-49.43956495,-6.12999357,-19.78694581,5.59982976,0.73808029,-3.30180224,-11.82563783,-0.02771754,-16.19800981
51.985,20.82862466,-9.172147,-5.51900785,-48.05897438,-6.04675473,-19.822544,5.16899468,0.59661754,-3.13827877,-11.64380651,-0.04269669,-16.10637391
51.99,20.94744756,-9.01806305,-5.85445572,-46.6302397,-5.97842276,-19.86722246,4.76156438,0.46449402,-2.99660665,-11.47884304,-0.06618316,-16.02145972
51.995,21.0361049,-8.86900959,-6.16558645,-45.150497,-5.93311707,-19.93109629,4.35156546,0.34300585,-2.81970777,-11.32412337,-0.05885399,-15.94324606
52,21.11795765,-8.73138576,-6.44800726,-43.62506241,-5.89444818,-20.00796481,3.95982908,0.23484498,-2.6538653,-11.18350192,-0.04847572,-15.87224107
52.005,21.19135547,-8.60420881,-6.69979255,-42.05659627,-5.85978447,-20.09859286,3.58438753,0.14118496,-2.48943218,-11.05719396,-0.02532286,-15.80950851
52.01,21.25865204,-8.48909045,-6.92120182,-40.4455198,-5.82407029,-20.20036164,3.22698783,0.06164697,-2.32806446,-10.9438671,0.00726129,-15.75351695
