time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
41.385,NaN,NaN,NaN,NaN,NaN,NaN,67.9598,376.801,-127.414,0.3969,0,-0.7166
41.39,NaN,NaN,NaN,NaN,NaN,NaN,59.1558,316.607,-114.569,0.3986,0,-0.7096
41.395,NaN,NaN,NaN,NaN,NaN,NaN,51.2821,256.869,-97.8303,0.4007,0,-0.7028
41.4,NaN,NaN,NaN,NaN,NaN,NaN,44.5888,200.574,-78.173,0.4032,0,-0.6967
41.405,NaN,NaN,NaN,NaN,NaN,NaN,39.2198,150.552,-57.1755,0.4064,0,-0.6924
41.41,NaN,NaN,NaN,NaN,NaN,NaN,35.2565,108.949,-36.7342,0.4102,0,-0.6919
41.415,NaN,NaN,NaN,NaN,NaN,NaN,32.7021,76.8379,-18.6889,0.4146,0,-0.6986
41.42,NaN,NaN,NaN,NaN,NaN,NaN,31.421,54.0702,-4.4508,0.419,0,-0.7163
41.425,NaN,NaN,NaN,NaN,NaN,NaN,31.104,39.4043,5.2682,0.4224,0,-0.7458
41.43,NaN,NaN,NaN,NaN,NaN,NaN,31.3151,30.864,10.5482,0.4237,0,-0.7783
41.435,NaN,NaN,NaN,NaN,NaN,NaN,31.6103,26.2112,12.149,0.4232,0,-0.7987
41.44,NaN,NaN,NaN,NaN,NaN,NaN,31.6587,23.4052,11.236,0.4228,0,-0.7984
41.445,NaN,NaN,NaN,NaN,NaN,NaN,31.298,20.9367,9.0489,0.4246,0,-0.7794
41.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.58,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.585,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.59,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.595,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.62,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.63,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.64,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.645,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.65,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.66,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.665,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.67,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.675,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.68,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.685,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.69,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.695,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.705,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.71,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.715,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.72,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.73,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.735,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.74,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.745,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.75,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.755,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.76,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.765,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.77,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.775,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.78,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.785,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.79,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.795,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.805,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.81,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.815,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.82,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.825,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.83,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.835,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.84,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.845,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.85,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.855,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.86,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.865,NaN,NaN,NaN,NaN,NaN,NaN,20.8323,26.457,-6.436,0.4672,0,-1.1724
41.87,NaN,NaN,NaN,NaN,NaN,NaN,20.7345,45.0981,-16.0227,0.4729,0,-1.2013
41.875,NaN,NaN,NaN,NaN,NaN,NaN,20.1317,66.6162,-25.7957,0.4759,0,-1.2006
41.88,NaN,NaN,NaN,NaN,NaN,NaN,19.0451,88.8435,-33.6671,0.4786,0,-1.1901
41.885,NaN,NaN,NaN,NaN,NaN,NaN,17.6096,109.992,-37.8457,0.4814,0,-1.1769
41.89,NaN,NaN,NaN,NaN,NaN,NaN,16.018,129.521,-37.3164,0.4841,0,-1.1649
41.895,NaN,NaN,NaN,NaN,NaN,NaN,14.4908,148.622,-31.9941,0.4861,0,-1.1569
41.9,NaN,NaN,NaN,NaN,NaN,NaN,13.3156,170.056,-22.5153,0.4863,0,-1.1549
41.905,NaN,NaN,NaN,NaN,NaN,NaN,12.9457,197.309,-9.8222,0.4841,0,-1.1591
41.91,NaN,NaN,NaN,NaN,NaN,NaN,14.0633,233.314,5.2033,0.48,0,-1.1676
41.915,NaN,NaN,NaN,NaN,NaN,NaN,17.4918,279.178,21.8428,0.4751,0,-1.1772
41.92,NaN,NaN,NaN,NaN,NaN,NaN,23.9026,333.407,39.3567,0.4705,0,-1.1856
41.925,NaN,NaN,NaN,NaN,NaN,NaN,33.4103,391.961,56.7015,0.467,0,-1.1913
41.93,NaN,NaN,NaN,NaN,NaN,NaN,45.2722,449.197,72.44,0.4646,0,-1.1944
41.935,NaN,NaN,NaN,NaN,NaN,NaN,57.9244,499.377,85.0108,0.4634,0,-1.195
41.94,NaN,NaN,NaN,NaN,NaN,NaN,69.4491,538.23,93.2611,0.4627,0,-1.1939
41.945,NaN,NaN,NaN,NaN,NaN,NaN,78.3246,564.041,96.9244,0.4624,0,-1.1915
41.95,NaN,NaN,NaN,NaN,NaN,NaN,84.0913,577.951,96.752,0.4619,0,-1.1883
41.955,NaN,NaN,NaN,NaN,NaN,NaN,87.5454,583.459,94.2501,0.4611,0,-1.1849
41.96,NaN,NaN,NaN,NaN,NaN,NaN,90.3221,585.317,91.2098,0.4599,0,-1.1816
41.965,NaN,NaN,NaN,NaN,NaN,NaN,94.0933,588.208,89.2515,0.4581,0,-1.1786
41.97,NaN,NaN,NaN,NaN,NaN,NaN,99.8336,595.641,89.5023,0.456,0,-1.1762
41.975,NaN,NaN,NaN,NaN,NaN,NaN,107.531,609.363,92.4384,0.4538,0,-1.1743
41.98,NaN,NaN,NaN,NaN,NaN,NaN,116.412,629.375,97.8843,0.4515,0,-1.173
41.985,NaN,NaN,NaN,NaN,NaN,NaN,125.443,654.422,105.141,0.4495,0,-1.172
41.99,NaN,NaN,NaN,NaN,NaN,NaN,133.762,682.698,113.204,0.4478,0,-1.1711
41.995,NaN,NaN,NaN,NaN,NaN,NaN,140.841,712.471,121.007,0.4465,0,-1.17
42,NaN,NaN,NaN,NaN,NaN,NaN,146.412,742.434,127.655,0.4456,0,-1.1686
42.005,NaN,NaN,NaN,NaN,NaN,NaN,150.316,771.755,132.569,0.445,0,-1.1667
42.01,NaN,NaN,NaN,NaN,NaN,NaN,152.451,799.902,135.536,0.4446,0,-1.1643
42.015,NaN,NaN,NaN,NaN,NaN,NaN,152.838,826.392,136.666,0.4444,0,-1.1614
42.02,NaN,NaN,NaN,NaN,NaN,NaN,151.702,850.574,136.286,0.4442,0,-1.1581
42.025,NaN,NaN,NaN,NaN,NaN,NaN,149.478,871.578,134.811,0.444,0,-1.1545
42.03,NaN,NaN,NaN,NaN,NaN,NaN,146.697,888.425,132.633,0.4438,0,-1.1506
42.035,NaN,NaN,NaN,NaN,NaN,NaN,143.839,900.262,130.054,0.4437,0,-1.1466
42.04,NaN,NaN,NaN,NaN,NaN,NaN,141.236,906.61,127.278,0.4436,0,-1.1425
42.045,NaN,NaN,NaN,NaN,NaN,NaN,139.073,907.539,124.423,0.4435,0,-1.1385
42.05,NaN,NaN,NaN,NaN,NaN,NaN,137.444,903.678,121.559,0.4434,0,-1.1345
42.055,NaN,NaN,NaN,NaN,NaN,NaN,136.395,896.077,118.721,0.4432,0,-1.1307
42.06,NaN,NaN,NaN,NaN,NaN,NaN,135.915,885.98,115.915,0.443,0,-1.1271
42.065,NaN,NaN,NaN,NaN,NaN,NaN,135.893,874.571,113.12,0.4428,0,-1.1236
42.07,NaN,NaN,NaN,NaN,NaN,NaN,136.104,862.785,110.291,0.4424,0,-1.1202
42.075,NaN,NaN,NaN,NaN,NaN,NaN,136.264,851.204,107.37,0.4421,0,-1.1168
42.08,NaN,NaN,NaN,NaN,NaN,NaN,136.123,840.056,104.305,0.4417,0,-1.1134
42.085,NaN,NaN,NaN,NaN,NaN,NaN,135.553,829.296,101.06,0.4413,0,-1.1097
42.09,NaN,NaN,NaN,NaN,NaN,NaN,134.562,818.725,97.64,0.4409,0,-1.1059
42.095,NaN,NaN,NaN,NaN,NaN,NaN,133.25,808.091,94.0847,0.4406,0,-1.1018
42.1,NaN,NaN,NaN,NaN,NaN,NaN,131.74,797.18,90.4451,0.4403,0,-1.0976
42.105,NaN,NaN,NaN,NaN,NaN,NaN,130.153,785.865,86.7602,0.4401,0,-1.0934
42.11,NaN,NaN,NaN,NaN,NaN,NaN,128.601,774.116,83.0506,0.44,0,-1.0891
42.115,NaN,NaN,NaN,NaN,NaN,NaN,127.195,761.986,79.3279,0.44,0,-1.0847
42.12,NaN,NaN,NaN,NaN,NaN,NaN,126.016,749.572,75.6033,0.44,0,-1.0804
42.125,NaN,NaN,NaN,NaN,NaN,NaN,125.076,736.98,71.8902,0.4401,0,-1.0759
42.13,NaN,NaN,NaN,NaN,NaN,NaN,124.3,724.295,68.2054,0.4402,0,-1.0714
42.135,NaN,NaN,NaN,NaN,NaN,NaN,123.551,711.568,64.5723,0.4403,0,-1.0666
42.14,NaN,NaN,NaN,NaN,NaN,NaN,122.704,698.824,61.0218,0.4404,0,-1.0617
42.145,NaN,NaN,NaN,NaN,NaN,NaN,121.712,686.059,57.5831,0.4405,0,-1.0567
42.15,NaN,NaN,NaN,NaN,NaN,NaN,120.629,673.264,54.2675,0.4406,0,-1.0515
42.155,NaN,NaN,NaN,NaN,NaN,NaN,119.561,660.428,51.0557,0.4407,0,-1.0463
42.16,NaN,NaN,NaN,NaN,NaN,NaN,118.603,647.57,47.9017,0.441,0,-1.0411
42.165,NaN,NaN,NaN,NaN,NaN,NaN,117.777,634.755,44.7597,0.4414,0,-1.0358
42.17,NaN,NaN,NaN,NaN,NaN,NaN,117.017,622.104,41.6205,0.4419,0,-1.0305
42.175,NaN,NaN,NaN,NaN,NaN,NaN,116.205,609.787,38.5347,0.4425,0,-1.025
42.18,NaN,NaN,NaN,NaN,NaN,NaN,115.217,597.991,35.603,0.4432,0,-1.0196
42.185,NaN,NaN,NaN,NaN,NaN,NaN,113.975,586.886,32.9346,0.4438,0,-1.0143
42.19,NaN,NaN,NaN,NaN,NaN,NaN,112.455,576.589,30.6001,0.4445,0,-1.009
42.195,NaN,NaN,NaN,NaN,NaN,NaN,110.694,567.154,28.6012,0.4451,0,-1.0038
42.2,NaN,NaN,NaN,NaN,NaN,NaN,108.769,558.576,26.872,0.4458,0,-0.9988
42.205,NaN,NaN,NaN,NaN,NaN,NaN,106.78,550.826,25.3061,0.4465,0,-0.9938
42.21,NaN,NaN,NaN,NaN,NaN,NaN,104.831,543.88,23.7945,0.4473,0,-0.9888
42.215,NaN,NaN,NaN,NaN,NaN,NaN,102.998,537.742,22.2536,0.4481,0,-0.9838
42.22,NaN,NaN,NaN,NaN,NaN,NaN,101.303,532.461,20.6331,0.4491,0,-0.9787
42.225,NaN,NaN,NaN,NaN,NaN,NaN,99.7024,528.123,18.9096,0.4501,0,-0.9736
42.23,NaN,NaN,NaN,NaN,NaN,NaN,98.1103,524.845,17.078,0.451,0,-0.9685
42.235,NaN,NaN,NaN,NaN,NaN,NaN,96.4423,522.751,15.1442,0.4519,0,-0.9634
42.24,NaN,NaN,NaN,NaN,NaN,NaN,94.6636,521.954,13.1158,0.4526,0,-0.9582
42.245,NaN,NaN,NaN,NaN,NaN,NaN,92.8147,522.527,10.9891,0.4533,0,-0.9529
42.25,NaN,NaN,NaN,NaN,NaN,NaN,91.0053,524.497,8.7412,0.4538,0,-0.9476
42.255,NaN,NaN,NaN,NaN,NaN,NaN,89.3896,527.841,6.3356,0.4543,0,-0.9422
42.26,NaN,NaN,NaN,NaN,NaN,NaN,88.1321,532.503,3.7404,0.4549,0,-0.9368
42.265,NaN,NaN,NaN,NaN,NaN,NaN,87.3735,538.412,0.9453,0.4555,0,-0.9313
42.27,NaN,NaN,NaN,NaN,NaN,NaN,87.1949,545.497,-2.0358,0.4561,0,-0.9257
42.275,NaN,NaN,NaN,NaN,NaN,NaN,87.5931,553.699,-5.1771,0.4567,0,-0.9201
42.28,NaN,NaN,NaN,NaN,NaN,NaN,88.4778,562.977,-8.4557,0.4573,0,-0.9143
42.285,NaN,NaN,NaN,NaN,NaN,NaN,89.6976,573.316,-11.8585,0.4579,0,-0.9084
42.29,NaN,NaN,NaN,NaN,NaN,NaN,91.0866,584.708,-15.3807,0.4584,0,-0.9024
42.295,NaN,NaN,NaN,NaN,NaN,NaN,92.5147,597.142,-19.02,0.4588,0,-0.8964
42.3,NaN,NaN,NaN,NaN,NaN,NaN,93.9256,610.57,-22.7772,0.4591,0,-0.8903
42.305,NaN,NaN,NaN,NaN,NaN,NaN,95.3512,624.899,-26.6619,0.4593,0,-0.8843
42.31,NaN,NaN,NaN,NaN,NaN,NaN,96.8963,639.985,-30.6979,0.4594,0,-0.8784
42.315,NaN,NaN,NaN,NaN,NaN,NaN,98.6969,655.645,-34.9213,0.4595,0,-0.8725
42.32,NaN,NaN,NaN,NaN,NaN,NaN,100.863,671.682,-39.3699,0.4596,0,-0.8667
42.325,NaN,NaN,NaN,NaN,NaN,NaN,103.425,687.903,-44.0698,0.4597,0,-0.8609
42.33,NaN,NaN,NaN,NaN,NaN,NaN,106.305,704.15,-49.0258,0.4599,0,-0.855
42.335,NaN,NaN,NaN,NaN,NaN,NaN,109.329,720.299,-54.2212,0.46,0,-0.8491
42.34,NaN,NaN,NaN,NaN,NaN,NaN,112.276,736.25,-59.6245,0.4601,0,-0.8432
42.345,NaN,NaN,NaN,NaN,NaN,NaN,114.942,751.895,-65.2012,0.4601,0,-0.8373
42.35,NaN,NaN,NaN,NaN,NaN,NaN,117.209,767.08,-70.9279,0.4601,0,-0.8315
42.355,NaN,NaN,NaN,NaN,NaN,NaN,119.075,781.595,-76.8045,0.46,0,-0.8258
42.36,NaN,NaN,NaN,NaN,NaN,NaN,120.645,795.171,-82.8579,0.4599,0,-0.8202
42.365,NaN,NaN,NaN,NaN,NaN,NaN,122.093,807.517,-89.1317,0.4598,0,-0.8145
42.37,NaN,NaN,NaN,NaN,NaN,NaN,123.592,818.353,-95.6655,0.4597,0,-0.8088
42.375,NaN,NaN,NaN,NaN,NaN,NaN,125.263,827.449,-102.471,0.4597,0,-0.803
42.38,NaN,NaN,NaN,NaN,NaN,NaN,127.141,834.64,-109.522,0.4597,0,-0.7971
42.385,NaN,NaN,NaN,NaN,NaN,NaN,129.176,839.823,-116.753,0.4597,0,-0.791
42.39,NaN,NaN,NaN,NaN,NaN,NaN,131.267,842.929,-124.085,0.4597,0,-0.7848
42.395,NaN,NaN,NaN,NaN,NaN,NaN,133.288,843.886,-131.436,0.4597,0,-0.7786
42.4,NaN,NaN,NaN,NaN,NaN,NaN,135.113,842.584,-138.731,0.4597,0,-0.7723
42.405,NaN,NaN,NaN,NaN,NaN,NaN,136.621,838.858,-145.895,0.4598,0,-0.766
42.41,NaN,NaN,NaN,NaN,NaN,NaN,137.685,832.494,-152.839,0.4598,0,-0.7598
42.415,NaN,NaN,NaN,NaN,NaN,NaN,138.159,823.238,-159.473,0.4599,0,-0.7537
42.42,NaN,NaN,NaN,NaN,NaN,NaN,137.881,810.792,-165.723,0.46,0,-0.7476
42.425,NaN,NaN,NaN,NaN,NaN,NaN,136.686,794.791,-171.573,0.4602,0,-0.7417
42.43,NaN,NaN,NaN,NaN,NaN,NaN,134.42,774.745,-177.063,0.4604,0,-0.7359
42.435,NaN,NaN,NaN,NaN,NaN,NaN,130.956,749.976,-182.223,0.4607,0,-0.73
42.44,NaN,NaN,NaN,NaN,NaN,NaN,126.2,719.611,-186.925,0.4611,0,-0.7239
42.445,NaN,NaN,NaN,NaN,NaN,NaN,120.105,682.672,-190.723,0.4615,0,-0.7176
42.45,NaN,NaN,NaN,NaN,NaN,NaN,112.687,638.292,-192.749,0.462,0,-0.7108
42.455,NaN,NaN,NaN,NaN,NaN,NaN,104.066,586.045,-191.763,0.4626,0,-0.7037
42.46,NaN,NaN,NaN,NaN,NaN,NaN,94.4933,526.293,-186.385,0.4632,0,-0.6963
42.465,NaN,NaN,NaN,NaN,NaN,NaN,84.3616,460.439,-175.463,0.4639,0,-0.6886
42.47,NaN,NaN,NaN,NaN,NaN,NaN,74.1781,390.973,-158.48,0.4647,0,-0.6811
42.475,NaN,NaN,NaN,NaN,NaN,NaN,64.4905,321.235,-135.851,0.4656,0,-0.6741
42.48,NaN,NaN,NaN,NaN,NaN,NaN,55.7852,254.938,-109.008,0.4667,0,-0.6685
42.485,NaN,NaN,NaN,NaN,NaN,NaN,48.3822,195.545,-80.2403,0.4679,0,-0.6657
42.49,NaN,NaN,NaN,NaN,NaN,NaN,42.3692,145.664,-52.2926,0.4694,0,-0.6681
42.495,NaN,NaN,NaN,NaN,NaN,NaN,37.6145,106.597,-27.816,0.4709,0,-0.6787
42.5,NaN,NaN,NaN,NaN,NaN,NaN,33.8609,78.1793,-8.7902,0.4721,0,-0.6997
42.505,NaN,NaN,NaN,NaN,NaN,NaN,30.8476,58.9609,3.8866,0.4727,0,-0.7295
42.51,NaN,NaN,NaN,NaN,NaN,NaN,28.3811,46.671,10.4798,0.4724,0,-0.7606
42.515,NaN,NaN,NaN,NaN,NaN,NaN,26.3248,38.8099,12.1586,0.4715,0,-0.7825
42.52,NaN,NaN,NaN,NaN,NaN,NaN,24.555,33.187,10.5473,0.4702,0,-0.7898
42.525,NaN,NaN,NaN,NaN,NaN,NaN,22.9493,28.2756,7.291,0.4682,0,-0.7833
42.53,NaN,NaN,NaN,NaN,NaN,NaN,21.4266,23.3276,3.7582,0.4649,0,-0.7666
42.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.58,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.585,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.59,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.595,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.62,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.63,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.64,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.645,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.65,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.66,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.665,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.67,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.675,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.68,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.685,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.69,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.695,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.705,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.71,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.715,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.72,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.73,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.735,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.74,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.745,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.75,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.755,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.76,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.765,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.77,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.775,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.78,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.785,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.79,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.795,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.805,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.81,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.815,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.82,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.825,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.83,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.835,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.84,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.845,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
42.85,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
