t,roll_deg,pitch_deg,yaw_deg,sensor_ang_vel_deg_s,derived_ang_vel_deg_s,phase_var
1783935399.2651565,29.670296256409767,-12.625050431403505,-171.55899441590012,0.09031025530978953,0.04969206301954822,0.0030759772810158292
1783935399.2751567,29.655466883352414,-12.628590283212567,-171.56141783524697,-0.16837507533523047,-0.3539855184931329,0.002927165329289383
1783935399.2851658,29.656020854162488,-12.632328199110637,-171.56357575261467,-0.20827109073134764,-0.3734891870056566,0.0027829290039063093
1783935399.2951527,29.67332724238276,-12.630682878621238,-171.56708802508837,0.4151998358473762,0.16473251002496822,0.0026836019858328397
1783935399.3051655,29.704448370469358,-12.625454888462764,-171.56859317389367,0.4649010947251492,0.5221521617727828,0.002614194093668809
1783935399.3151515,29.754467453516536,-12.618610069331648,-171.56757936697528,0.5646661461152346,0.6854140347828853,0.0025594044638073132
1783935399.325192,29.81986892957117,-12.606367304092608,-171.56328949767683,0.9198117571286852,1.219364532987491,0.002545618204478406
1783935399.3351538,29.88770467065897,-12.589773705676913,-171.55510294191302,1.00803731063774,1.6656359030594663,0.0025649164052451434
1783935399.3451517,29.96061052439845,-12.570471702738569,-171.54448414722626,1.1481148855611811,1.9305703620438683,0.0026029627636982022
1783935399.3551517,30.027975651752737,-12.54968910879673,-171.53525010986488,1.4421220859316726,2.0783109270094133,0.0026505602980790854
1783935399.3651528,30.08005791965871,-12.524686259363659,-171.52868760892875,1.8463057871431703,2.5001085059012045,0.0027274961272800713
1783935399.3751636,30.117968722746486,-12.498459112459628,-171.52415593897626,2.0235637102569872,2.6200311334293254,0.002810690426834239
1783935399.3851566,30.145572525501503,-12.47603482668052,-171.52184560001191,1.8141287659632401,2.2438216365783696,0.002863379682247147
1783935399.3951561,30.161605787680333,-12.457226387298459,-171.5220457354391,1.574656037081952,1.8809354219960752,0.0028875488654359627
1783935399.4051516,30.16871170144195,-12.443402779995584,-171.52314605636323,1.2217593725744338,1.3829885365155496,0.0028741760242634307
1783935399.4151504,30.172842861522575,-12.432057137645794,-171.5266469370435,1.1875563465319487,1.1346735279880902,0.00284307085906943
1783935399.4252453,30.174966462726633,-12.422819798644436,-171.53160408759362,0.992518160348119,0.9152030973389998,0.002797040773241277
1783935399.4352822,30.17345689219609,-12.415907246004494,-171.53681530297823,0.8234243943657298,0.6889726531039733,0.002736118596726289
1783935399.445219,30.168573535062126,-12.411574800978274,-171.53986486555695,0.4450524315949599,0.43612517408090695,0.002658920106982876
1783935399.4551902,30.162370654779718,-12.411451194820808,-171.5371930820928,-0.19830891298134026,0.012392241148382657,0.002553496996424598
1783935399.4651597,30.15714224295432,-12.414887457887293,-171.52850567100785,-0.7698105576714502,-0.3445796238030343,0.0024259635624070963
1783935399.4751587,30.145217567678174,-12.42026511321086,-171.51690579726264,-1.0421854817234535,-0.5377532241621926,0.002289350337756235
1783935399.4851522,30.125940153517828,-12.427130240384932,-171.50547327502213,-1.1317495388664192,-0.6869228104088286,0.0021473176445502284
1783935399.4951518,30.106052860915273,-12.434393002223633,-171.49630640049324,-1.0341234039036054,-0.7262941927211953,0.0020081802893953116
1783935399.5051503,30.089643972132333,-12.438071504290273,-171.48960473243935,-0.5804318235452107,-0.3679031864967694,0.0019009321860742334
1783935399.515151,30.073809620142374,-12.438509745615463,-171.4842643322554,-0.22704298521105498,-0.04382208471116185,0.0018216978004198525
1783935399.5251951,30.055957716676893,-12.435908961640108,-171.4821202518313,0.20324471183245293,0.2589426883226301,0.001767757456574759
1783935399.535154,30.03476584577564,-12.429886347683295,-171.48423656397014,0.6878871343322017,0.6047274205092753,0.0017412309101562107
1783935399.5451527,30.017455346947152,-12.42264892807057,-171.48763865179947,0.7896428123393756,0.7238289387031023,0.001724486163216854
1783935399.5551517,30.011018493301325,-12.414967348068492,-171.49122151862412,0.9093071396286172,0.7682503154427147,0.0017116823853647878
1783935399.5651512,30.01884339178924,-12.405745764057839,-171.4934254112215,0.9241255551980773,0.9221812670406573,0.001710686460409061
1783935399.5751514,30.036780770313783,-12.39400607950493,-171.49349842757255,1.0830569068299867,1.1739415859003504,0.0017282294696039369
1783935399.5851512,30.058559959338165,-12.37891808439167,-171.49263971435747,1.324075499619519,1.508872898965907,0.001769751916837703
1783935399.5951512,30.08050569399266,-12.35968020084766,-171.49252463896676,1.7224860901567691,1.9237443233877292,0.0018403173299903486
1783935399.605152,30.09909772685207,-12.336981645664608,-171.49377611275952,2.0843647735879713,2.269803566624409,0.0019339175887795879
1783935399.6151512,30.112322140151218,-12.311844497822511,-171.49559761626585,2.2810998348937264,2.513777114651132,0.002042305926193033
1783935399.6251948,30.114887551220235,-12.286374647148984,-171.49906365666124,2.4240832284221847,2.535983301112843,0.0021486185079204745
1783935399.6351671,30.104432803419318,-12.260556093566473,-171.50611384444426,2.602657670498522,2.58945151997462,0.0022552293603642637
1783935399.6451554,30.084667079707135,-12.234181968818747,-171.5183593868967,2.9186909502818352,2.6401216450091765,0.0023619937677294978
1783935399.6551523,30.060745558837525,-12.206571632524193,-171.5336963245358,3.156123480313699,2.7618264282176317,0.0024742663294542444
1783935399.6651518,30.034311701196103,-12.17713122005323,-171.54974911777154,3.337099160770119,2.9441844445437932,0.002596490371064686
1783935399.6751513,30.00618688409526,-12.148208092411908,-171.5634930710937,3.1365272406981095,2.8924534455189033,0.0027107331659478318
1783935399.6851506,29.978963648537498,-12.12152941050557,-171.57516335121727,2.8556722099047125,2.6679343434857965,0.002804160319232918
1783935399.6951504,29.955453445381824,-12.096084776198223,-171.5860658625495,2.6945015167203907,2.5445871928146784,0.0028851108489843513
1783935399.7051506,29.93455468661154,-12.07380915597786,-171.59490903895772,2.2930831883491023,2.2274579328346173,0.002939213281039632
1783935399.7151499,29.914046165801302,-12.054864193002155,-171.60136266831128,1.9318667131022738,1.8946787951275492,0.0029661387146872054
1783935399.7251937,29.89352301451222,-12.039284324456766,-171.60555217462135,1.4620716811151047,1.5512939169926883,0.0029660070205450584
1783935399.7351537,29.873004963553843,-12.026775575805939,-171.60780333785846,1.124480510042233,1.2558163268025897,0.0029433873392985532
1783935399.7451515,29.85116280971869,-12.018086412404998,-171.60990022327456,0.8193534948986964,0.8691036583493382,0.0028921520346704144
1783935399.7551506,29.82764516978828,-12.011014115306274,-171.6114352302572,0.6496351934940742,0.7072978375822937,0.0028305926020624206
1783935399.7651508,29.80670771862491,-12.005961740825441,-171.61151465273545,0.3708114769680947,0.505237929915744,0.0027560301347462346
1783935399.7751508,29.78992506883244,-12.002205737913265,-171.61168742926756,0.35256067789729173,0.37559169460597464,0.002674520637686806
1783935399.7851503,29.77447885223052,-11.998513097260595,-171.61406337403375,0.4297363193505881,0.3692820261809388,0.0025957724169576313
1783935399.7951505,29.762343215875557,-11.995267655351624,-171.6172190621956,0.42655206381518695,0.324536762840125,0.0025167405891272088
1783935399.8051498,29.755249140637208,-11.992204681243333,-171.62106771502576,0.43534961427042784,0.30631961264426816,0.002439464315249218
1783935399.8151503,29.751503211258285,-11.989503152882188,-171.6236280714767,0.3401387249115806,0.2701466529483223,0.0023625053260447615
1783935399.8252156,29.750547836090355,-11.988172842362777,-171.62523286405107,0.1517998470658359,0.13219595178178004,0.002278095997372609
1783935399.8351617,29.75094014206526,-11.988061115001198,-171.62650592726015,0.018559678367760936,0.011231659266636012,0.002187839120876167
1783935399.8451543,29.754366707087353,-11.988519412951979,-171.6274581822106,-0.0026873984601590148,-0.04586045396995619,0.0020968468146724817
1783935399.8551543,29.76156928781284,-11.98876335960952,-171.62882309361493,0.08358056463608986,-0.02439410741729248,0.0020111279023751205
1783935399.8651514,29.769077254619553,-11.98670528893012,-171.63137712885415,0.37572232962048097,0.20586125352690435,0.001946326779458607
1783935399.87515,29.773914952069127,-11.979025808512079,-171.63384495277074,0.8304222433355252,0.7680586459525145,0.0019268159805255758
1783935399.8851507,29.772146942616555,-11.96723649661446,-171.63522468853841,1.0764706834793902,1.1788761008327915,0.0019393576166693016
1783935399.8951511,29.765432521599426,-11.954920468591753,-171.63537666158592,1.0318591961937462,1.23154525210987,0.00195550978866299
1783935399.9051497,29.755340026026722,-11.943221093022434,-171.6335780902238,0.9183307800175561,1.1701060578462978,0.001966442489533593
1783935399.9151506,29.746033811558526,-11.931985935018577,-171.6330833234423,0.9786785962640864,1.123409735051532,0.0019734711813944594
1783935399.925192,29.73689759677163,-11.920791901242184,-171.63572630300834,1.161966082311144,1.1147268606676328,0.0019796499158208913
1783935399.9351568,29.72623680551762,-11.910355606527993,-171.63919126032567,1.0208427413927503,1.0475014995910514,0.0019805109688922906
1783935399.9451523,29.715635583423268,-11.901983882010226,-171.63962726781162,0.7083798362763556,0.8374727540490433,0.001965339464207072
1783935399.9551508,29.70138536802398,-11.896343999529474,-171.63784079305995,0.3739816719187591,0.5640560267191556,0.0019298804882710296
1783935399.9651494,29.68437853144976,-11.893979867576782,-171.63467361294698,-0.01568313486066081,0.23644724481258508,0.0018707762049695598
1783935399.9751499,29.664025664645703,-11.895841755581989,-171.63116424527146,-0.3433912022974025,-0.1861801003168885,0.001781723230418808
1783935399.9851508,29.642004122489183,-11.900225294820483,-171.62774001230244,-0.5665403393513155,-0.4383125411155659,0.0016770061778961232
1783935399.99515,29.626664888719443,-11.907954533539996,-171.62466425564244,-0.8310580378977181,-0.7729614667797124,0.001551038004970362
1783935400.0051517,29.6225724553759,-11.916461114971646,-171.62255183322208,-0.806669673527424,-0.8505372839661394,0.0014243284220893937
1783935400.01515,29.627017913983067,-11.924068140624493,-171.62205702825904,-0.6187916066670305,-0.7608302681190194,0.0013096214332010137
1783935400.0251951,29.63759896629531,-11.930018067552158,-171.6217581122633,-0.5152259818906559,-0.5923522979447274,0.0012123610091729908
1783935400.0351524,29.655780746222497,-11.937534589073982,-171.61974925680477,-0.7612484352991632,-0.754856369808971,0.0011067800972890396
1783935400.0451505,29.677112997728845,-11.94529702973608,-171.61808873361053,-0.6800347646642142,-0.7763743780713951,0.0010038950616404474
1783935400.05515,29.697757255450654,-11.950392740372932,-171.61818798074427,-0.3790234454237128,-0.5095958490972682,0.0009253246918987656
1783935400.0651522,29.716319386950026,-11.953347939939363,-171.6187412356952,-0.18121783200683783,-0.2954638831560562,0.0008660631157946241
1783935400.075152,29.73308370191787,-11.95526434510441,-171.6187392323587,-0.18847589517575486,-0.19164069926758917,0.0008170014870957365
1783935400.0851507,29.747676517056142,-11.957734067259134,-171.6181995880527,-0.2215427752787039,-0.24700189595221705,0.0007657501704183556
