time_s,roll_deg,pitch_deg,yaw_deg,temp_c,bias_roll,bias_pitch,accel_norm_g,K_roll_angle,K_roll_bias,K_pitch_angle,K_pitch_bias,P_roll_00,P_roll_11,P_pitch_00,P_pitch_11,gyro_pitch_dps,pitch_centered_deg,R_dynamic,gyro_pitch_filt,phase_var
2.5648,-1.2288,-8.4038,-24.7048,30.47,-0.804906,-1.06199,0.9969,0.011762,-0.005572,0.011762,-0.005572,0.257048,0.064814,0.257064,0.06482,97.0021,-4.8168,21.855,12.9223,0.0882
2.5748,-1.2049,-7.483,-24.6462,30.48,-0.839248,-1.0295,0.967,0.011736,-0.005536,0.011737,-0.005536,0.256494,0.064136,0.256508,0.064142,91.5529,-3.896,21.855,18.8308,0.1337
2.5849,-1.2688,-6.6194,-24.5813,30.48,-0.847472,-0.970054,0.9989,0.011711,-0.0055,0.011712,-0.005501,0.25594,0.063468,0.255956,0.063474,85.8812,-3.0324,21.855,24.0315,0.1704
2.5949,-1.3864,-5.7851,-24.51,30.48,-0.850474,-0.899848,1.0359,0.011685,-0.005465,0.011686,-0.005465,0.255383,0.062808,0.255397,0.062814,82.9582,-2.1981,21.855,28.7468,0.1991
2.605,-1.5227,-4.9587,-24.4404,30.48,-0.861338,-0.825543,1.1105,0.01166,-0.00543,0.01166,-0.00543,0.254823,0.062156,0.254837,0.062162,82.1778,-1.3717,21.855,33.1463,0.2218
2.615,-1.6613,-4.1349,-24.3697,30.48,-0.882825,-0.746934,1.1723,0.011634,-0.005395,0.011635,-0.005395,0.254268,0.061513,0.254284,0.061519,81.8873,-0.5479,21.855,37.279,0.2399
2.6251,-1.8011,-3.3336,-24.3104,30.48,-0.908023,-0.666867,1.1965,0.011608,-0.00536,0.011609,-0.00536,0.2537,0.060878,0.253715,0.060884,79.6707,0.2534,21.855,41.0286,0.2543
2.6352,-1.9424,-2.5547,-24.2739,30.49,-0.932865,-0.593004,1.1992,0.011582,-0.005326,0.011583,-0.005326,0.253134,0.060252,0.253147,0.060257,77.4456,1.0323,21.855,44.4142,0.266
2.6452,-2.0886,-1.784,-24.2515,30.49,-0.956046,-0.528459,1.199,0.011557,-0.005292,0.011557,-0.005292,0.252569,0.059633,0.252584,0.059638,76.6377,1.803,21.855,47.5502,0.2759
2.6553,-2.2428,-1.0148,-24.2252,30.48,-0.974502,-0.472644,1.1953,0.01153,-0.005258,0.011531,-0.005258,0.251997,0.059022,0.252011,0.059027,76.4752,2.5722,21.855,50.4933,0.2846
2.6653,-2.4154,-0.2327,-24.1665,30.47,-0.981606,-0.42582,1.1869,0.011504,-0.005224,0.011505,-0.005224,0.251427,0.058419,0.25144,0.058424,77.7756,3.3543,21.855,53.3518,0.2923
2.6754,-2.614,0.5648,-24.0518,30.47,-0.97526,-0.386746,1.1675,0.011478,-0.005191,0.011479,-0.005191,0.250857,0.057824,0.250872,0.057829,79.295,4.1518,21.855,56.1449,0.2994
2.6854,-2.8367,1.3727,-23.8647,30.49,-0.961491,-0.349425,1.1417,0.011452,-0.005157,0.011453,-0.005158,0.250282,0.057236,0.250295,0.057241,80.3257,4.9597,21.855,58.8425,0.3057
2.6955,-3.0655,2.1919,-23.5842,30.48,-0.950917,-0.308135,1.1196,0.011426,-0.005125,0.011426,-0.005125,0.249706,0.056656,0.249719,0.056661,81.456,5.7789,21.855,61.4562,0.3116
2.7056,-3.2728,3.0277,-23.2069,30.48,-0.950347,-0.260233,1.1018,0.011399,-0.005092,0.0114,-0.005092,0.249131,0.056083,0.249144,0.056088,83.1207,6.6147,21.855,64.0262,0.317
2.7156,-3.4468,3.8837,-22.7374,30.47,-0.958345,-0.207828,1.0647,0.011373,-0.00506,0.011374,-0.00506,0.248559,0.055518,0.248574,0.055522,85.0963,7.4707,21.855,66.5755,0.322
2.7257,-3.5748,4.7509,-22.1859,30.48,-0.97139,-0.153002,1.0383,0.011346,-0.005027,0.011347,-0.005028,0.247978,0.054959,0.247992,0.054964,86.2236,8.3379,21.855,69.0477,0.3267
2.7357,-3.6575,5.6324,-21.5695,30.48,-0.987657,-0.097457,1.0102,0.01132,-0.004995,0.011321,-0.004996,0.247398,0.054408,0.24741,0.054412,87.6476,9.2194,21.855,71.4665,0.3311
2.7458,-3.7014,6.57,-20.9009,30.47,-1.006207,-0.043791,0.9905,0.011297,-0.004965,0.011298,-0.004965,0.246903,0.053863,0.246921,0.053868,93.2284,10.157,21.855,74.1153,0.3353
2.7558,-3.7086,7.4292,-20.2007,30.47,-1.029132,0.005532,0.971,0.011267,-0.004932,0.011268,-0.004933,0.246242,0.053326,0.246256,0.05333,85.3897,11.0162,21.855,76.0756,0.3392
2.7659,-3.7088,8.3351,-19.4848,30.47,-1.049813,0.052727,0.9591,0.011241,-0.004901,0.011241,-0.004902,0.245663,0.052795,0.245677,0.0528,90.0514,11.9221,21.855,78.2277,0.3429
2.776,-3.693,9.2423,-18.7765,30.46,-1.073111,0.098949,0.9408,0.011214,-0.00487,0.011214,-0.004871,0.245078,0.052272,0.245091,0.052276,90.2016,12.8293,21.855,80.2567,0.3464
2.786,-3.6573,10.147,-18.1059,30.46,-1.102821,0.143811,0.9193,0.011187,-0.00484,0.011188,-0.00484,0.244498,0.051754,0.24451,0.051758,89.9463,13.734,21.855,82.1417,0.3498
2.7961,-3.6001,11.0235,-17.5222,30.48,-1.141895,0.190431,0.8924,0.011161,-0.004809,0.011161,-0.004809,0.243915,0.051244,0.243927,0.051248,87.1626,14.6105,21.855,83.7194,0.3531
2.8061,-3.5253,11.8629,-17.0325,30.48,-1.188556,0.241731,0.8713,0.011134,-0.004779,0.011134,-0.004779,0.243332,0.050739,0.243342,0.050743,83.4676,15.4499,21.855,84.9446,0.3562
2.8162,-3.4311,12.6754,-16.6434,30.49,-1.24151,0.296703,0.8535,0.011108,-0.004749,0.011108,-0.004749,0.242755,0.050241,0.242768,0.050245,80.7791,16.2624,21.855,85.9042,0.3593
2.8263,-3.3189,13.4596,-16.3576,30.47,-1.29668,0.353433,0.8297,0.011081,-0.004719,0.011081,-0.004719,0.242169,0.049749,0.242181,0.049753,77.9668,17.0466,21.855,86.6039,0.3624
2.8363,-3.1907,14.2295,-16.172,30.48,-1.350881,0.409176,0.7985,0.011054,-0.00469,0.011055,-0.00469,0.241585,0.049264,0.241597,0.049267,76.5566,17.8165,21.855,87.1524,0.3654
2.8464,-3.0612,14.9936,-16.0735,30.48,-1.396967,0.459411,0.7665,0.011027,-0.00466,0.011028,-0.004661,0.241006,0.048784,0.241018,0.048788,75.9781,18.5806,21.855,87.614,0.3683
2.8564,-2.9409,15.7331,-16.0276,30.47,-1.430374,0.505854,0.7535,0.011001,-0.004631,0.011001,-0.004632,0.240422,0.048311,0.240434,0.048314,73.5347,19.3201,21.855,87.8677,0.3712
2.8665,-2.8375,16.4409,-16.0022,30.49,-1.449474,0.553654,0.7496,0.010974,-0.004602,0.010975,-0.004603,0.239839,0.047843,0.239851,0.047846,70.3689,20.0279,21.855,87.8759,0.374
2.8765,-2.7508,17.1261,-15.9648,30.48,-1.456253,0.60295,0.7451,0.010948,-0.004574,0.010948,-0.004574,0.239259,0.047381,0.239272,0.047384,68.1282,20.7131,21.855,87.7145,0.3768
2.8866,-2.673,17.7962,-15.889,30.48,-1.455467,0.651222,0.7342,0.010921,-0.004545,0.010921,-0.004546,0.238676,0.046925,0.238687,0.046928,66.6391,21.3832,21.855,87.4435,0.3796
2.8967,-2.5947,18.4537,-15.7624,30.48,-1.452312,0.696291,0.7216,0.010894,-0.004517,0.010895,-0.004518,0.238094,0.046474,0.238104,0.046478,65.3728,22.0407,21.855,87.0842,0.3823
2.9067,-2.5025,19.1047,-15.5887,30.47,-1.452894,0.733625,0.6991,0.010868,-0.004489,0.010868,-0.00449,0.237513,0.046029,0.237523,0.046033,64.7435,22.6917,21.855,86.6845,0.385
2.9168,-2.3936,19.7479,-15.3668,30.47,-1.458754,0.761428,0.6772,0.010841,-0.004462,0.010842,-0.004462,0.236938,0.04559,0.23695,0.045593,63.937,23.3349,21.855,86.2351,0.3876
2.9268,-2.284,20.3581,-15.0947,30.48,-1.463736,0.781165,0.6546,0.010815,-0.004434,0.010815,-0.004434,0.236354,0.045156,0.236366,0.045159,60.6808,23.9451,21.855,85.5734,0.3902
2.9369,-2.1655,20.9291,-14.786,30.48,-1.471079,0.792404,0.634,0.010788,-0.004407,0.010789,-0.004407,0.235774,0.044727,0.235784,0.04473,56.7676,24.5161,21.855,84.6669,0.3929
2.9469,-2.0335,21.4612,-14.4671,30.48,-1.481594,0.795216,0.6355,0.010762,-0.00438,0.010762,-0.00438,0.235197,0.044304,0.235207,0.044307,52.9155,25.0482,21.855,83.5332,0.3956
2.957,-1.9032,21.9411,-14.1433,30.48,-1.49051,0.790197,0.6478,0.010735,-0.004353,0.010736,-0.004353,0.234618,0.043886,0.234627,0.043889,47.7154,25.5281,21.855,82.0938,0.3984
2.9671,-1.7706,22.3731,-13.8278,30.48,-1.499489,0.777796,0.6563,0.010709,-0.004326,0.010709,-0.004327,0.234043,0.043473,0.234054,0.043476,42.9557,25.9601,21.855,80.3953,0.4012
2.9771,-1.6096,22.7837,-13.5451,30.48,-1.519873,0.756196,0.6969,0.010682,-0.0043,0.010683,-0.0043,0.233465,0.043064,0.233474,0.043067,40.8263,26.3707,21.855,78.6295,0.4041
2.9872,-1.4358,23.2131,-13.2904,30.46,-1.539239,0.720974,0.7718,0.010656,-0.004274,0.010657,-0.004274,0.23289,0.042661,0.232899,0.042664,42.6974,26.8001,21.855,77.0708,0.4068
2.9972,-1.263,23.6791,-12.9905,30.47,-1.541441,0.664692,0.8499,0.01063,-0.004248,0.01063,-0.004248,0.232314,0.042263,0.232324,0.042266,46.334,27.2661,21.855,75.8278,0.4092
3.0073,-1.0988,24.1397,-12.5296,30.47,-1.516193,0.591599,0.9401,0.010604,-0.004222,0.010604,-0.004222,0.231741,0.04187,0.231749,0.041873,45.8051,27.7267,21.855,74.6031,0.4116
3.0173,-0.9201,24.5555,-11.8474,30.48,-1.467227,0.513083,1.0253,0.010578,-0.004196,0.010578,-0.004197,0.231172,0.041481,0.231183,0.041484,41.3291,28.1425,21.855,73.1295,0.414
3.0274,-0.7098,24.9137,-11.0278,30.48,-1.406841,0.440664,1.0539,0.010551,-0.004171,0.010552,-0.004171,0.230598,0.041097,0.230608,0.0411,35.6239,28.5007,21.855,71.3379,0.4166
3.0375,-0.4457,25.2174,-10.1909,30.49,-1.349474,0.380259,1.0172,0.010526,-0.004146,0.010527,-0.004146,0.230056,0.040718,0.230066,0.040721,30.1896,28.8044,21.855,69.264,0.4194
3.0475,-0.1219,25.4715,-9.4055,30.5,-1.318492,0.333428,0.9593,0.010499,-0.004121,0.010499,-0.004121,0.229457,0.040344,0.229466,0.040346,25.2741,29.0585,21.855,66.9585,0.4222
3.0576,0.2875,25.7036,-8.6728,30.49,-1.330565,0.301369,0.9252,0.010473,-0.004096,0.010473,-0.004096,0.228887,0.039973,0.228895,0.039976,23.077,29.2906,21.855,64.6179,0.4251
3.0676,0.7689,25.9405,-7.9499,30.49,-1.39186,0.281589,0.9668,0.010447,-0.004071,0.010448,-0.004072,0.228321,0.039608,0.228331,0.03961,23.5565,29.5275,21.855,62.4254,0.4278
3.0777,1.285,26.2242,-7.2002,30.49,-1.490653,0.263966,1.053,0.010421,-0.004047,0.010422,-0.004047,0.227754,0.039246,0.227763,0.039249,28.2063,29.8112,21.855,60.6552,0.4301
3.0877,1.8167,26.5618,-6.4119,30.48,-1.61548,0.241808,1.1524,0.010395,-0.004023,0.010396,-0.004023,0.227189,0.038889,0.227197,0.038892,33.5635,30.1488,21.855,59.3332,0.4322
3.0978,2.3661,26.9474,-5.6037,30.49,-1.758616,0.21397,1.2441,0.010369,-0.003999,0.01037,-0.003999,0.226624,0.038537,0.226633,0.038539,38.3444,30.5344,21.855,58.3969,0.4338
3.1079,2.9205,27.3431,-4.8617,30.48,-1.909502,0.182953,1.278,0.010344,-0.003975,0.010344,-0.003975,0.226061,0.038188,0.226069,0.038191,39.3528,30.9301,21.855,57.5715,0.4354
3.1179,3.427,27.6999,-4.3027,30.48,-2.047345,0.148742,1.2486,0.010318,-0.003951,0.010318,-0.003952,0.225501,0.037844,0.22551,0.037846,35.4693,31.2869,21.855,56.5211,0.4371
3.128,3.8338,27.9913,-3.917,30.48,-2.155181,0.110645,1.1613,0.010292,-0.003928,0.010293,-0.003928,0.224941,0.037503,0.22495,0.037506,28.9789,31.5783,21.855,55.0821,0.4391
3.138,4.1055,28.1849,-3.6382,30.47,-2.221535,0.074726,1.0594,0.010267,-0.003905,0.010267,-0.003905,0.224384,0.037167,0.224393,0.037169,19.2401,31.7719,21.855,53.0561,0.4415
3.1481,4.2358,28.2577,-3.3893,30.48,-2.24579,0.050487,0.9828,0.010241,-0.003882,0.010242,-0.003882,0.223825,0.036835,0.223834,0.036837,7.2447,31.8447,21.855,50.3228,0.4443
3.1581,4.2499,28.21,-3.103,30.48,-2.23754,0.042137,0.9385,0.010216,-0.003859,0.010216,-0.003859,0.223268,0.036506,0.223276,0.036509,-4.7443,31.797,21.855,46.9207,0.4478
3.1682,4.1614,28.0479,-2.7348,30.48,-2.206304,0.051826,0.9025,0.010191,-0.003836,0.010191,-0.003836,0.222714,0.036182,0.222722,0.036184,-16.123,31.6349,21.855,42.9276,0.4517
3.1783,3.972,27.7867,-2.2754,30.49,-2.157937,0.078127,0.8606,0.010165,-0.003813,0.010166,-0.003814,0.222162,0.035861,0.222171,0.035863,-25.9681,31.3737,21.855,38.4793,0.4561
3.1883,3.7432,27.4335,-1.742,30.49,-2.117903,0.118287,0.7891,0.01014,-0.003791,0.01014,-0.003791,0.22161,0.035544,0.221618,0.035546,-35.1225,31.0205,21.855,33.6477,0.461
3.1984,3.5438,26.9655,-1.1786,30.49,-2.109598,0.170163,0.6911,0.010115,-0.003769,0.010115,-0.003769,0.22106,0.035231,0.221068,0.035233,-46.5322,30.5525,21.855,28.3021,0.4665
3.2084,3.3953,26.3317,-0.6694,30.49,-2.136044,0.243248,0.6323,0.01009,-0.003747,0.01009,-0.003747,0.22051,0.034921,0.220517,0.034924,-63.0216,29.9187,21.855,22.1279,0.4731
3.2185,3.2682,25.4927,-0.3107,30.49,-2.179226,0.358342,0.7009,0.010065,-0.003725,0.010065,-0.003725,0.219964,0.034615,0.219972,0.034618,-83.4186,29.0797,21.855,14.907,0.4813
3.2285,3.1558,24.528,-0.0688,30.48,-2.238231,0.490745,0.9549,0.01004,-0.003704,0.01004,-0.003704,0.219417,0.034313,0.219426,0.034315,-95.9306,28.115,21.855,7.2288,0.4906
3.2386,3.066,23.5951,0.0211,30.48,-2.324827,0.581231,1.4373,0.010015,-0.003682,0.010015,-0.003682,0.218872,0.034014,0.218878,0.034016,-92.7672,27.1821,21.855,0.1774,0.4998
3.2486,2.9107,22.8585,-0.1503,30.47,-2.409005,0.609362,2.1936,0.00999,-0.003661,0.00999,-0.003661,0.21833,0.033719,0.218337,0.033721,-73.244,26.4455,21.855,-5.1745,0.5072
3.2587,2.626,22.6098,-0.3134,30.49,-2.469979,0.574283,2.5015,0.009965,-0.00364,0.009965,-0.00364,0.217788,0.033427,0.217795,0.033429,-24.7332,26.1968,21.855,-6.9596,0.5097
3.2688,2.3681,23.0051,-0.1488,30.49,-2.524278,0.507911,2.7812,0.009941,-0.003619,0.009941,-0.003619,0.217251,0.033138,0.217259,0.03314,39.302,26.5921,21.855,-4.3194,0.5102
3.2788,2.2495,23.4743,0.1388,30.48,-2.575034,0.461237,2.5849,0.009916,-0.003598,0.009916,-0.003598,0.216711,0.032853,0.216718,0.032854,46.6606,27.0613,21.855,-1.3162,0.5107
3.2889,2.2969,23.6891,-0.0423,30.48,-2.639493,0.470178,1.4035,0.009891,-0.003577,0.009892,-0.003578,0.216175,0.03257,0.216181,0.032572,21.3609,27.2761,21.855,-0.1749,0.5112
3.2989,2.344,23.2469,-0.8782,30.48,-2.678511,0.65702,0.765,0.009867,-0.003557,0.009867,-0.003557,0.21564,0.032292,0.215647,0.032293,-43.9786,26.8339,21.855,-3.4997,0.5117
3.309,2.1016,22.2056,-1.8281,30.47,-2.623081,0.971848,0.7495,0.009842,-0.003537,0.009843,-0.003537,0.215107,0.032016,0.215113,0.032018,-103.5423,25.7926,21.855,-10.6622,0.5151
3.319,1.4109,21.067,-2.5664,30.46,-2.445277,1.241538,0.7786,0.009818,-0.003516,0.009819,-0.003517,0.214576,0.031743,0.214584,0.031745,-113.2167,24.654,21.855,-18.0888,0.5267
3.3291,0.6413,20.1316,-3.128,30.46,-2.286573,1.413874,0.8823,0.009794,-0.003496,0.009794,-0.003497,0.214046,0.031474,0.214053,0.031476,-93.008,23.7186,21.855,-23.7467,0.5361
3.3392,-0.1405,19.3644,-3.5195,30.48,-2.159031,1.52032,1.0942,0.00977,-0.003477,0.00977,-0.003477,0.213517,0.031208,0.213524,0.031209,-76.2859,22.9514,21.855,-27.9642,0.5436
3.3492,-0.8616,18.67,-3.7091,30.46,-2.066879,1.596021,1.3526,0.009746,-0.003457,0.009746,-0.003457,0.212991,0.030944,0.212998,0.030946,-69.0594,22.257,21.855,-31.4584,0.5502
3.3593,-1.4223,17.9777,-3.7072,30.48,-2.004105,1.668952,1.5085,0.009722,-0.003438,0.009722,-0.003438,0.21247,0.030684,0.212477,0.030685,-68.8028,21.5647,21.855,-34.7376,0.5566
3.3693,-1.7662,17.297,-3.6351,30.48,-1.967963,1.743589,1.3991,0.009698,-0.003418,0.009698,-0.003418,0.211944,0.030426,0.211951,0.030428,-67.6799,20.884,21.855,-37.7543,0.5629
3.3794,-1.9526,16.5894,-3.6202,30.47,-1.954021,1.820884,1.1495,0.009674,-0.003399,0.009674,-0.003399,0.211425,0.030172,0.211432,0.030173,-70.3612,20.1764,21.855,-40.7788,0.5695
3.3894,-2.0796,15.8448,-3.691,30.47,-1.951552,1.893411,0.9628,0.00965,-0.00338,0.00965,-0.00338,0.210905,0.02992,0.210912,0.029922,-74.0344,19.4318,21.855,-43.8773,0.5765
3.3995,-2.2428,15.0651,-3.7591,30.47,-1.942749,1.952718,0.8665,0.009626,-0.003361,0.009627,-0.003361,0.210386,0.029671,0.210392,0.029673,-77.5265,18.6521,21.855,-47.033,0.5839
3.4096,-2.4973,14.2489,-3.7248,30.47,-1.916827,2.000818,0.8832,0.009603,-0.003342,0.009603,-0.003342,0.209871,0.029425,0.209877,0.029427,-81.1571,17.8359,21.855,-50.2518,0.5918
3.4196,-2.8074,13.4027,-3.5918,30.47,-1.88494,2.047938,0.9866,0.009579,-0.003324,0.00958,-0.003324,0.209357,0.029182,0.209364,0.029183,-84.1503,16.9897,21.855,-53.4869,0.6
3.4297,-3.1029,12.5458,-3.4146,30.47,-1.862998,2.0961,1.0553,0.009556,-0.003305,0.009556,-0.003305,0.208843,0.028941,0.20885,0.028942,-85.1962,16.1328,21.855,-56.6053,0.6083
3.4397,-3.3573,11.6911,-3.2559,30.48,-1.854568,2.141463,1.0592,0.009532,-0.003287,0.009533,-0.003287,0.208332,0.028703,0.208338,0.028704,-84.9851,15.2781,21.855,-59.5281,0.6166
3.4498,-3.5777,10.8358,-3.1396,30.48,-1.854152,2.181372,1.0321,0.009509,-0.003269,0.009509,-0.003269,0.207823,0.028468,0.20783,0.028469,-85.0493,14.4228,21.855,-62.2838,0.6247
3.4598,-3.7696,9.9793,-3.0513,30.47,-1.857194,2.216759,1.0019,0.009486,-0.003251,0.009486,-0.003251,0.207316,0.028235,0.207321,0.028236,-85.1669,13.5663,21.855,-64.8847,0.6328
3.4699,-3.9259,9.1271,-2.9681,30.48,-1.862322,2.246999,0.9864,0.009463,-0.003233,0.009463,-0.003233,0.206812,0.028005,0.206818,0.028006,-84.7355,12.7141,21.855,-67.3014,0.6408
3.48,-4.0349,8.3055,-2.8722,30.48,-1.872258,2.270395,0.9879,0.00944,-0.003215,0.00944,-0.003215,0.206307,0.027777,0.206312,0.027778,-81.7021,11.8925,21.855,-69.368,0.6483
3.49,-4.0978,7.518,-2.7577,30.47,-1.889596,2.287779,0.9891,0.009417,-0.003197,0.009417,-0.003198,0.205805,0.027552,0.20581,0.027553,-78.3047,11.105,21.855,-71.0782,0.6553
3.5001,-4.1366,6.7546,-2.6274,30.49,-1.910712,2.302005,0.9923,0.009394,-0.00318,0.009394,-0.00318,0.205305,0.027329,0.205311,0.02733,-75.9119,10.3416,21.855,-72.5189,0.6619
3.5101,-4.1413,6.0149,-2.5046,30.49,-1.941646,2.311978,0.9766,0.009371,-0.003163,0.009371,-0.003163,0.204806,0.027109,0.204812,0.02711,-73.5518,9.6019,21.855,-73.7064,0.6682
3.5202,-4.1343,5.28,-2.4422,30.49,-1.977379,2.31681,0.9544,0.009348,-0.003145,0.009349,-0.003146,0.204311,0.026891,0.204317,0.026892,-73.0755,8.867,21.855,-74.7814,0.6745
3.5302,-4.1422,4.5358,-2.4742,30.48,-2.011422,2.318596,0.9282,0.009326,-0.003128,0.009326,-0.003128,0.203815,0.026675,0.203821,0.026677,-73.9927,8.1228,21.855,-75.8441,0.6808
3.5403,-4.1892,3.7767,-2.6105,30.48,-2.037371,2.317409,0.9124,0.009303,-0.003111,0.009303,-0.003111,0.203321,0.026462,0.203326,0.026464,-75.4857,7.3637,21.855,-76.9339,0.6874
3.5504,-4.282,3.0056,-2.8294,30.47,-2.054297,2.314282,0.9128,0.009281,-0.003095,0.009281,-0.003095,0.202831,0.026251,0.202837,0.026253,-76.6756,6.5926,21.855,-78.0289,0.6941
3.5604,-4.4057,2.243,-3.0987,30.47,-2.063729,2.307587,0.9272,0.009258,-0.003078,0.009259,-0.003078,0.20234,0.026043,0.202345,0.026044,-75.8261,5.83,21.855,-78.9914,0.7007
3.5705,-4.5327,1.5028,-3.3904,30.47,-2.070452,2.295662,0.9555,0.009236,-0.003061,0.009236,-0.003061,0.201853,0.025836,0.201858,0.025838,-73.6007,5.0898,21.855,-79.7354,0.707
3.5805,-4.6537,0.7981,-3.6688,30.47,-2.072661,2.278628,0.9826,0.009214,-0.003045,0.009214,-0.003045,0.201368,0.025632,0.201376,0.025634,-70.0731,4.3851,21.855,-80.1848,0.713
3.5906,-4.7443,0.1376,-3.9116,30.49,-2.075194,2.257454,0.9861,0.009192,-0.003029,0.009192,-0.003029,0.200884,0.02543,0.200889,0.025432,-65.6853,3.7246,21.855,-80.2974,0.7184
3.6006,-4.815,-0.5012,-4.1221,30.49,-2.077469,2.235885,0.9877,0.00917,-0.003012,0.00917,-0.003013,0.200401,0.025231,0.200406,0.025232,-63.5103,3.0858,21.855,-80.2406,0.7237
3.6107,-4.8758,-1.131,-4.3083,30.48,-2.078588,2.215952,0.9756,0.009148,-0.002996,0.009148,-0.002996,0.19992,0.025033,0.199926,0.025034,-62.6301,2.456,21.855,-80.1112,0.729
3.6208,-4.9281,-1.758,-4.4695,30.48,-2.079611,2.196918,0.9637,0.009126,-0.00298,0.009126,-0.002981,0.199443,0.024837,0.199448,0.024839,-62.3442,1.829,21.855,-79.9535,0.7343
3.6308,-4.9662,-2.3822,-4.5937,30.48,-2.081885,2.177635,0.9528,0.009104,-0.002965,0.009104,-0.002965,0.198964,0.024644,0.198969,0.024645,-62.0799,1.2048,21.855,-79.7707,0.7396
3.6409,-4.9869,-3.006,-4.6871,30.48,-2.086265,2.157566,0.9457,0.009082,-0.002949,0.009082,-0.002949,0.198489,0.024453,0.198494,0.024454,-62.0239,0.581,21.855,-79.5784,0.745
3.6509,-4.9883,-3.6205,-4.7606,30.49,-2.093061,2.134998,0.9364,0.00906,-0.002933,0.009061,-0.002933,0.198016,0.024263,0.198021,0.024264,-61.1025,-0.0335,21.855,-79.319,0.7503
3.661,-4.967,-4.2198,-4.832,30.49,-2.10379,2.110195,0.9277,0.009039,-0.002918,0.009039,-0.002918,0.197544,0.024076,0.197548,0.024077,-59.5961,-0.6328,21.855,-78.9569,0.7555
3.671,-4.9233,-4.8092,-4.9196,30.49,-2.118875,2.08576,0.9271,0.009017,-0.002903,0.009018,-0.002903,0.197076,0.02389,0.197081,0.023891,-58.6039,-1.2222,21.855,-78.5326,0.7607
3.6811,-4.8612,-5.3884,-5.0375,30.49,-2.137671,2.062606,0.9379,0.008996,-0.002887,0.008996,-0.002887,0.196606,0.023707,0.196612,0.023708,-57.5906,-1.8014,21.855,-78.0482,0.7659
3.6912,-4.7875,-5.9599,-5.1885,30.49,-2.157758,2.0405,0.9568,0.008975,-0.002872,0.008975,-0.002872,0.196141,0.023525,0.196145,0.023526,-56.8255,-2.3729,21.855,-77.524,0.771
3.7012,-4.7158,-6.528,-5.3689,30.49,-2.175167,2.019715,0.9705,0.008953,-0.002857,0.008954,-0.002857,0.195676,0.023346,0.195681,0.023347,-56.4895,-2.941,21.855,-76.9915,0.7761
3.7113,-4.6565,-7.0941,-5.5858,30.49,-2.187728,2.000163,0.9723,0.008932,-0.002842,0.008932,-0.002842,0.195213,0.023168,0.195218,0.023169,-56.2924,-3.5071,21.855,-76.4607,0.7812
3.7213,-4.6126,-7.6654,-5.8419,30.49,-2.194675,1.981423,0.9719,0.008911,-0.002828,0.008911,-0.002828,0.194754,0.022992,0.194759,0.022993,-56.8081,-4.0784,21.855,-75.9801,0.7864
3.7314,-4.5788,-8.2444,-6.1215,30.5,-2.198328,1.962262,0.9719,0.00889,-0.002813,0.00889,-0.002813,0.194293,0.022818,0.194298,0.022819,-57.579,-4.6574,21.855,-75.5644,0.7915
3.7414,-4.5457,-8.8309,-6.4021,30.49,-2.201176,1.940657,0.9757,0.008869,-0.002798,0.008869,-0.002799,0.193836,0.022646,0.19384,0.022647,-58.3134,-5.2439,21.855,-75.2081,0.7967
3.7515,-4.5023,-9.4215,-6.654,30.49,-2.203466,1.914052,0.9814,0.008849,-0.002784,0.008849,-0.002784,0.193387,0.022475,0.193396,0.022476,-58.6695,-5.8345,21.855,-74.8826,0.8018
3.7616,-4.4464,-9.9973,-6.8718,30.48,-2.203642,1.882227,0.9906,0.008828,-0.00277,0.008828,-0.00277,0.192928,0.022306,0.192933,0.022307,-57.2502,-6.4103,21.855,-74.4669,0.8068
3.7716,-4.378,-10.5814,-7.0699,30.49,-2.2014,1.848775,1.0074,0.008807,-0.002755,0.008807,-0.002756,0.192479,0.022139,0.192484,0.02214,-58.0546,-6.9944,21.855,-74.1159,0.8118
3.7817,-4.3039,-11.1602,-7.2536,30.48,-2.196921,1.817005,1.0066,0.008786,-0.002741,0.008787,-0.002741,0.192028,0.021974,0.192033,0.021975,-57.5464,-7.5732,21.855,-73.738,0.8166
3.7917,-4.2292,-11.7363,-7.4147,30.48,-2.18951,1.788281,0.9898,0.008766,-0.002727,0.008766,-0.002727,0.191578,0.02181,0.191583,0.021811,-57.2855,-8.1493,21.855,-73.3515,0.8214
3.8018,-4.1613,-12.3079,-7.5428,30.49,-2.179498,1.76199,0.9859,0.008745,-0.002713,0.008746,-0.002714,0.191131,0.021648,0.191136,0.021649,-56.8378,-8.7209,21.855,-72.9446,0.8261
3.8118,-4.1063,-12.8697,-7.6385,30.49,-2.168394,1.736721,0.9714,0.008725,-0.0027,0.008725,-0.0027,0.190686,0.021488,0.190691,0.021489,-55.8732,-9.2827,21.855,-72.4835,0.8306
3.8219,-4.0699,-13.4248,-7.7064,30.49,-2.155185,1.713426,0.9754,0.008705,-0.002686,0.008705,-0.002686,0.190243,0.021329,0.190248,0.02133,-55.1873,-9.8378,21.855,-71.9904,0.8351
3.832,-4.0514,-13.9676,-7.7627,30.5,-2.139743,1.691388,0.9972,0.008685,-0.002672,0.008685,-0.002672,0.189801,0.021172,0.189806,0.021173,-53.9802,-10.3806,21.855,-71.432,0.8394
